"converted_date","first_name","last_name","hire_date"
"1986-12-11","Breannda","Antonakopoulos","12/11/1986"
"1986-06-06","Sachem","Lemarechal","6/6/1986"
"1986-12-17","Chiradeep","Erdmenger","12/17/1986"
"1986-11-26","Utz","Driscoll","11/26/1986"
"1986-08-18","Tuval","Koblitz","8/18/1986"
"1986-12-01","George","Merey","12/1/1986"
"1986-11-22","Arvind","Poehlman","11/22/1986"
"1986-06-26","Tianruo","Montemayor","6/26/1986"
"1986-05-06","Ute","Cannard","5/6/1986"
"1986-09-12","Khun","Danner","9/12/1986"
"1986-02-27","Rafols","Billawala","2/27/1986"
"1986-11-22","Mario","Simmel","11/22/1986"
"1986-10-07","Iara","Binding","10/7/1986"
"1986-01-02","Pohua","Roccetti","1/2/1986"
"1986-06-04","Leandro","Tzvieli","6/4/1986"
"1986-09-07","Martijn","Demos","9/7/1986"
"1986-08-26","Adit","Orsini","8/26/1986"
"1986-05-27","Yaghout","Irland","5/27/1986"
"1986-02-24","Kankanahalli","Matteis","2/24/1986"
"1986-01-21","Uriel","Puoti","1/21/1986"
"1986-08-08","Odoardo","Lambe","8/8/1986"
"1986-10-26","Vishv","Suwa","10/26/1986"
"1986-09-16","Elgin","Sullins","9/16/1986"
"1986-10-25","Gaetan","Quittner","10/25/1986"
"1986-05-03","Apostol","Lichtner","5/3/1986"
"1986-07-23","Teunis","Massonet","7/23/1986"
"1986-05-19","Shaz","Bennet","5/19/1986"
"1986-05-09","Guadalupe","Broder","5/9/1986"
"1986-10-11","Guenter","Schiettecatte","10/11/1986"
"1986-04-07","Hitomi","Valette","4/7/1986"
"1986-04-15","Genta","Lichtner","4/15/1986"
"1986-02-19","Junsik","DuBourdieux","2/19/1986"
"1986-11-24","Moti","Bashian","11/24/1986"
"1986-08-21","Pranjal","Manders","8/21/1986"
"1986-12-24","Heeju","Herath","12/24/1986"
"1986-07-24","Shigehiro","Levasseur","7/24/1986"
"1986-02-24","Jingling","Shackel","2/24/1986"
"1986-12-19","Jayesh","Montresor","12/19/1986"
"1986-02-13","Sailaja","Sifakis","2/13/1986"
"1986-01-02","Mayuri","Manders","1/2/1986"
"1986-02-01","Halsur","Waleschkowski","2/1/1986"
"1986-04-12","Zorica","Benaini","4/12/1986"
"1986-11-06","Alselm","Haddadi","11/6/1986"
"1986-09-20","Fay","Avouris","9/20/1986"
"1986-12-02","Eric","Ibel","12/2/1986"
"1986-03-14","Maren","Gimbel","3/14/1986"
"1986-11-22","Juyoung","Sifakis","11/22/1986"
"1986-04-11","Bouchung","Cairo","4/11/1986"
"1986-12-14","Paloma","Verspoor","12/14/1986"
"1986-02-03","Moheb","Heemskerk","2/3/1986"
"1986-11-21","Torsten","Majewski","11/21/1986"
"1986-03-31","Radoslaw","McAlpine","3/31/1986"
"1986-09-05","Doowon","Dehkordi","9/5/1986"
"1986-05-12","Dipankar","Peltason","5/12/1986"
"1986-11-21","Martins","Lenart","11/21/1986"
"1986-11-16","Katsuo","Beetstra","11/16/1986"
"1986-05-06","Billur","Preusig","5/6/1986"
"1986-11-24","Mang","Gubsky","11/24/1986"
"1986-04-01","Takahito","Jarecki","4/1/1986"
"1986-03-19","Fen","VanScheik","3/19/1986"
"1986-07-11","Kyoichi","Cannard","7/11/1986"
"1986-04-19","Yefim","Vakili","4/19/1986"
"1986-07-15","Jinxi","Bresenham","7/15/1986"
"1986-04-22","Mechthild","Vieth","4/22/1986"
"1986-10-09","Tomoyuki","Terkki","10/9/1986"
"1986-02-06","Vojin","Codenie","2/6/1986"
"1986-05-05","Dung","Sethi","5/5/1986"
"1986-01-23","Karoline","Grospietsch","1/23/1986"
"1986-04-17","Guther","Bondorf","4/17/1986"
"1986-01-17","Laurentiu","Vingron","1/17/1986"
"1986-03-30","Kitty","Schlenzig","3/30/1986"
"1986-03-04","Susuma","Champarnaud","3/4/1986"
"1986-09-28","Djenana","Riesenhuber","9/28/1986"
"1986-07-22","Sudharsan","Zielinski","7/22/1986"
"1986-07-16","Baruch","Baar","7/16/1986"
"1986-05-01","Bernardo","Schonegge","5/1/1986"
"1986-05-22","Qunsheng","Heiserman","5/22/1986"
"1986-01-26","Hidekazu","Badache","1/26/1986"
"1986-09-08","Aimee","Bisiani","9/8/1986"
"1986-10-21","Chriss","Hettesheimer","10/21/1986"
"1986-03-24","Amalendu","Thibadeau","3/24/1986"
"1986-06-21","Marsal","Pena","6/21/1986"
"1986-01-15","Chinho","Majewski","1/15/1986"
"1986-06-19","Domenico","Ohori","6/19/1986"
"1986-05-23","Tianruo","Homond","5/23/1986"
"1986-08-07","Teiji","DuCasse","8/7/1986"
"1986-02-14","Yonghong","Rodier","2/14/1986"
"1986-10-29","Mechthild","Marletta","10/29/1986"
"1986-02-25","Zhanqiu","Ghemri","2/25/1986"
"1986-10-02","Xiaoqiu","Giaccio","10/2/1986"
"1986-04-09","Bogdan","DuCasse","4/9/1986"
"1986-03-03","Mads","Pettey","3/3/1986"
"1986-06-19","Yannik","Heuser","6/19/1986"
"1986-10-12","Stella","Selenyi","10/12/1986"
"1986-11-24","Insup","Reutenauer","11/24/1986"
"1986-08-17","Ung","Nergos","8/17/1986"
"1986-12-23","Kayoko","Peng","12/23/1986"
"1986-07-01","Pranjal","Cochrane","7/1/1986"
"1986-09-24","Demos","Polupanov","9/24/1986"
"1986-05-30","Ishfaq","Leonhardt","5/30/1986"
"1986-04-24","Charmane","Perz","4/24/1986"
"1986-12-29","Huei","Suomi","12/29/1986"
"1986-10-06","Indrajit","Klassen","10/6/1986"
"1986-08-22","Uriel","McClurg","8/22/1986"
"1986-08-24","Margo","Colorni","8/24/1986"
"1986-07-01","Gererd","Bultermann","7/1/1986"
"1986-08-05","Kazuhisa","Shigei","8/5/1986"
"1986-06-16","Mizuhito","Buescher","6/16/1986"
"1986-07-29","Renee","Kisuki","7/29/1986"
"1986-06-03","Sungwon","Turnbull","6/3/1986"
"1986-08-06","Annemarie","Nilsson","8/6/1986"
"1986-04-27","Gita","Renear","4/27/1986"
"1986-08-08","Adamantios","Heemskerk","8/8/1986"
"1986-07-24","Dietrich","Walstra","7/24/1986"
"1986-12-05","Hongzhu","Leppanen","12/5/1986"
"1986-03-05","Remco","Hiraishi","3/5/1986"
"1986-02-25","Chirstian","Kruskal","2/25/1986"
"1986-12-31","Anwar","Marakhovsky","12/31/1986"
"1986-09-11","Kazuhisa","McDermid","9/11/1986"
"1986-06-14","Zhaofang","Neimat","6/14/1986"
"1986-11-21","IEEE","Munoz","11/21/1986"
"1986-10-06","Ghassan","Anandan","10/6/1986"
"1986-11-26","Kiam","Lally","11/26/1986"
"1986-02-02","Marc","Simkin","2/2/1986"
"1986-05-09","Aris","Tramer","5/9/1986"
"1986-07-26","Sajjad","Kolvik","7/26/1986"
"1986-09-01","Huan","Farrel","9/1/1986"
"1986-04-27","Vidya","Crabtree","4/27/1986"
"1986-08-13","Nalini","Ernst","8/13/1986"
"1986-07-06","Shmuel","Jording","7/6/1986"
"1986-08-13","Alagu","Swift","8/13/1986"
"1986-07-25","Reuven","Birjandi","7/25/1986"
"1986-09-09","Taisook","Claffy","9/9/1986"
"1986-06-01","Arco","Maierhofer","6/1/1986"
"1986-08-16","Chaoyi","Saoudi","8/16/1986"
"1986-11-21","Mohua","Schaaf","11/21/1986"
"1986-10-19","Mihalis","Diderrich","10/19/1986"
"1986-02-24","Katsuyuki","Meszaros","2/24/1986"
"1986-07-03","Mariusz","Anick","7/3/1986"
"1986-09-24","Ennio","Michaels","9/24/1986"
"1986-06-19","Premsyl","Biron","6/19/1986"
"1986-08-30","Piyawadee","Birrer","8/30/1986"
"1986-08-16","Torsten","Quittner","8/16/1986"
"1986-12-08","Apostol","Flasterstein","12/8/1986"
"1986-07-21","Weiru","Hennings","7/21/1986"
"1986-01-17","Moss","Vakili","1/17/1986"
"1986-09-23","Aiman","Pepe","9/23/1986"
"1986-08-25","Neven","Hambrick","8/25/1986"
"1986-07-26","Toshimo","Openshaw","7/26/1986"
"1986-04-08","Ramalingam","Ressouche","4/8/1986"
"1986-09-08","Gurbir","Levasseur","9/8/1986"
"1986-09-08","Hidekazu","Vecchi","9/8/1986"
"1986-02-12","Willard","Pelc","2/12/1986"
"1986-05-17","Anneli","Zirintsis","5/17/1986"
"1986-03-07","Bodo","Esteva","3/7/1986"
"1986-10-02","Haldun","Naudin","10/2/1986"
"1986-01-18","Claude","Verhaegen","1/18/1986"
"1986-12-04","Boaz","Back","12/4/1986"
"1986-12-03","Tonny","Hellwagner","12/3/1986"
"1986-10-19","Susumu","Picht","10/19/1986"
"1986-09-07","Irene","Chelton","9/7/1986"
"1986-06-03","Tetsurou","Boissier","6/3/1986"
"1986-07-16","Heejo","Gladwell","7/16/1986"
"1986-06-25","Golgen","Foote","6/25/1986"
"1986-05-15","Yefim","Heystek","5/15/1986"
"1986-04-20","Sadun","Benveniste","4/20/1986"
"1986-05-06","Aria","Bodoff","5/6/1986"
"1986-10-04","Lena","Kohling","10/4/1986"
"1986-01-09","Stabislas","Diderrich","1/9/1986"
"1986-03-21","Charlene","Ullian","3/21/1986"
"1986-11-19","Shan","Egerstedt","11/19/1986"
"1986-01-31","Premal","Sankaranarayanan","1/31/1986"
"1986-06-24","Achilleas","Ulupinar","6/24/1986"
"1986-04-20","Anneli","Jonsson","4/20/1986"
"1986-10-27","Mads","Comellas","10/27/1986"
"1986-03-26","Khue","Kuszyk","3/26/1986"
"1986-09-29","Pranay","Klyachko","9/29/1986"
"1986-04-16","Marit","Stifter","4/16/1986"
"1986-04-20","Rasiah","Swan","4/20/1986"
"1986-11-18","Saeko","Anger","11/18/1986"
"1986-06-12","Poornachandra","Berztiss","6/12/1986"
"1986-02-21","Marit","Hardjono","2/21/1986"
"1986-07-15","Leon","Sommen","7/15/1986"
"1986-02-17","Mads","Ossenbruggen","2/17/1986"
"1986-07-30","JoAnne","Eickenmeyer","7/30/1986"
"1986-01-02","Akhilish","Spataro","1/2/1986"
"1986-05-10","Kayoko","Bakhtari","5/10/1986"
"1986-10-10","Katsuyuki","Luit","10/10/1986"
"1986-04-27","Sachin","Gaughan","4/27/1986"
"1986-11-08","Gully","Undy","11/8/1986"
"1986-05-28","Zhiguo","Norsworthy","5/28/1986"
"1986-01-03","Kazuyasu","Standera","1/3/1986"
"1986-07-26","Martien","Papastamatiou","7/26/1986"
"1986-10-30","Tesuya","Lorho","10/30/1986"
"1986-01-04","Hiroyasu","Seuren","1/4/1986"
"1986-12-29","Bilhanan","Gulak","12/29/1986"
"1986-12-01","Sushant","Fiutem","12/1/1986"
"1986-10-09","Adib","Conry","10/9/1986"
"1986-10-27","Sudharsan","Syrotiuk","10/27/1986"
"1986-08-28","Stevo","Birrer","8/28/1986"
"1986-02-16","Zvonko","Lieberherr","2/16/1986"
"1986-10-31","Gen","Mitzlaff","10/31/1986"
"1986-07-26","Arumugam","Antonisse","7/26/1986"
"1986-09-10","Lorien","Demir","9/10/1986"
"1986-08-13","Jamaludin","Cappello","8/13/1986"
"1986-06-27","Youpyo","Bardell","6/27/1986"
"1986-07-08","Arunachalam","Zaumen","7/8/1986"
"1986-05-28","Howell","Brendel","5/28/1986"
"1986-01-06","Dannz","Mayerwieser","1/6/1986"
"1986-06-12","Mansur","Jenevein","6/12/1986"
"1986-01-23","Amstein","Pellegrinelli","1/23/1986"
"1986-03-01","Qiwen","Lund","3/1/1986"
"1986-12-27","Marco","Garnier","12/27/1986"
"1986-03-28","Claudi","Narahara","3/28/1986"
"1986-07-27","Jingling","Birsak","7/27/1986"
"1986-12-21","Alagu","Thebaut","12/21/1986"
"1986-09-12","Marco","Rosch","9/12/1986"
"1986-06-20","Kousuke","Suermann","6/20/1986"
"1986-12-31","Fox","Lunn","12/31/1986"
"1986-09-03","Along","Sury","9/3/1986"
"1986-12-23","Sakthirel","Gist","12/23/1986"
"1986-09-09","Hauke","Solares","9/9/1986"
"1986-05-16","Geoffry","Cappelli","5/16/1986"
"1986-12-11","Arunas","Xiaoshan","12/11/1986"
"1986-08-22","Shaibal","Koblick","8/22/1986"
"1986-01-26","Mark","Strooper","1/26/1986"
"1986-01-11","Parto","Bratsberg","1/11/1986"
"1986-07-14","Hinrich","Percebois","7/14/1986"
"1986-05-23","Marek","Riesenhuber","5/23/1986"
"1986-05-22","Elliott","Puoti","5/22/1986"
"1986-10-28","Zhaofang","Rosch","10/28/1986"
"1986-05-15","Frederique","Bottner","5/15/1986"
"1986-05-13","Eirik","Rosen","5/13/1986"
"1986-06-23","Subhash","Bondorf","6/23/1986"
"1986-07-06","Aral","Quaggetto","7/6/1986"
"1986-09-02","Sverrir","Billingsley","9/2/1986"
"1986-11-03","Juichirou","Birch","11/3/1986"
"1986-09-09","Zine","Apsitis","9/9/1986"
"1986-05-16","Pranay","Kugler","5/16/1986"
"1986-06-25","Fayez","Dengi","6/25/1986"
"1986-12-14","Sibyl","Sudbeck","12/14/1986"
"1986-02-21","Shalesh","Tasistro","2/21/1986"
"1986-04-26","Adas","Swift","4/26/1986"
"1986-04-07","Erzsebet","Basawa","4/7/1986"
"1986-06-16","Arne","Gerteisen","6/16/1986"
"1986-07-13","Uno","Spataro","7/13/1986"
"1986-02-28","Mohammed","Keohane","2/28/1986"
"1986-09-30","Kazuhiro","Kuzuoka","9/30/1986"
"1986-05-04","Miomir","Kobuchi","5/4/1986"
"1986-03-29","Wanqing","Zumaque","3/29/1986"
"1986-11-28","Vasilis","Zwicker","11/28/1986"
"1986-04-10","Bokyung","Bach","4/10/1986"
"1986-03-26","Gina","Bail","3/26/1986"
"1986-06-11","Leah","Ritzmann","6/11/1986"
"1986-08-01","Giao","Falby","8/1/1986"
"1986-08-15","Nobuyoshi","Genin","8/15/1986"
"1986-06-10","Roded","Sethi","6/10/1986"
"1986-11-28","Rosalie","Chinin","11/28/1986"
"1986-11-22","Torsten","Stemann","11/22/1986"
"1986-09-24","Srinidhi","Malinowski","9/24/1986"
"1986-05-16","Hitofumi","Deyuan","5/16/1986"
"1986-11-12","Minghong","Ruther","11/12/1986"
"1986-06-08","Basem","Sommer","6/8/1986"
"1986-05-06","King","Piancastelli","5/6/1986"
"1986-08-11","Cedric","Murtha","8/11/1986"
"1986-10-27","Parviz","Llado","10/27/1986"
"1986-05-08","Martijn","Cmelik","5/8/1986"
"1986-01-26","Shaowei","Solares","1/26/1986"
"1986-08-25","Sanjit","Puppo","8/25/1986"
"1986-11-03","Prasadram","Pocchiola","11/3/1986"
"1986-09-29","Elrique","Pettey","9/29/1986"
"1986-03-20","Giri","Cronau","3/20/1986"
"1986-04-24","Aluzio","Andreotta","4/24/1986"
"1986-02-13","Uzi","Heuter","2/13/1986"
"1986-11-13","Shooichi","Thambidurai","11/13/1986"
"1986-01-28","Kotesh","Bazelow","1/28/1986"
"1986-06-30","Zhenbing","Gien","6/30/1986"
"1986-02-09","Gurbir","Radhakrishnan","2/9/1986"
"1986-04-23","Pragnesh","Mitchem","4/23/1986"
"1986-06-01","Eben","Naumovich","6/1/1986"
"1986-09-01","Arfst","Malabarba","9/1/1986"
"1986-10-28","Pantung","Puoti","10/28/1986"
"1986-10-08","Vishv","Azulay","10/8/1986"
"1986-12-19","Gao","Jiafu","12/19/1986"
"1986-01-04","Jiong","Michaels","1/4/1986"
"1986-07-06","Katsuyuki","Baik","7/6/1986"
"1986-12-12","Valery","Delgrange","12/12/1986"
"1986-02-21","Shrikanth","Pettis","2/21/1986"
"1986-03-29","Qingxiang","Isard","3/29/1986"
"1986-07-27","Mona","Vesna","7/27/1986"
"1986-04-12","Yuchang","Georgakopoulos","4/12/1986"
"1986-10-16","Jaewon","Templeman","10/16/1986"
"1986-11-14","Lakshmi","Siprelle","11/14/1986"
"1986-08-03","Muzhong","Huhdanpaa","8/3/1986"
"1986-10-17","Duro","Sinicrope","10/17/1986"
"1986-03-22","Sadun","Isard","3/22/1986"
"1986-09-14","Mary","Ranka","9/14/1986"
"1986-01-27","Tsvetan","Muhlberg","1/27/1986"
"1986-06-10","Chikako","Merey","6/10/1986"
"1986-05-08","Eberhardt","Savasere","5/8/1986"
"1986-01-09","Mokhtar","Bahl","1/9/1986"
"1986-01-20","Deborah","Soicher","1/20/1986"
"1986-01-09","Shigehiro","Furedi","1/9/1986"
"1986-08-23","Babette","Yeung","8/23/1986"
"1986-09-20","Ebru","McFarlin","9/20/1986"
"1986-06-19","Karlis","Kulisch","6/19/1986"
"1986-12-08","Pasqua","Bennis","12/8/1986"
"1986-10-24","Odoardo","Dratva","10/24/1986"
"1986-06-18","Udo","Wrigley","6/18/1986"
"1986-05-04","Aral","Kriebel","5/4/1986"
"1986-03-02","Rayond","Assaf","3/2/1986"
"1986-02-14","Tomoyuki","Kleiser","2/14/1986"
"1986-07-19","Fumitaka","Lieblein","7/19/1986"
"1986-10-24","Remzi","Majewski","10/24/1986"
"1986-11-05","Cheong","Radivojevic","11/5/1986"
"1986-11-30","Utz","Raoux","11/30/1986"
"1986-06-18","Huiqun","Neiman","6/18/1986"
"1986-06-17","Gina","Ranum","6/17/1986"
"1986-11-20","Chenxi","Valette","11/20/1986"
"1986-10-08","Bingning","Coorg","10/8/1986"
"1986-12-08","Qunsheng","Emmart","12/8/1986"
"1986-10-09","Martien","Kornyak","10/9/1986"
"1986-06-27","Keiichiro","Penz","6/27/1986"
"1986-07-29","Sajjad","Georgatos","7/29/1986"
"1986-02-09","Deniz","Gire","2/9/1986"
"1986-04-08","Rosine","Sudkamp","4/8/1986"
"1986-07-22","Emran","Erie","7/22/1986"
"1986-01-07","Ymte","Malabarba","1/7/1986"
"1986-11-15","Hitofumi","Muniz","11/15/1986"
"1986-03-16","Hisao","Templeman","3/16/1986"
"1986-03-19","Limsoon","Flasterstein","3/19/1986"
"1986-02-21","Aamod","Farris","2/21/1986"
"1986-10-16","Niteen","Berendt","10/16/1986"
"1986-08-12","Ottavia","Oberman","8/12/1986"
"1986-11-03","Kaijung","Berendt","11/3/1986"
"1986-05-17","Jingling","Anguita","5/17/1986"
"1986-06-11","Arra","Ossenbruggen","6/11/1986"
"1986-05-03","Ghassan","Maierhofer","5/3/1986"
"1986-08-07","Jouko","Sinicrope","8/7/1986"
"1986-04-07","Duri","Kranzdorf","4/7/1986"
"1986-08-22","Xiaocheng","Nastansky","8/22/1986"
"1986-05-02","Sachin","Pettis","5/2/1986"
"1986-12-09","Tomofumi","Hoppenstand","12/9/1986"
"1986-12-05","Mansur","Picht","12/5/1986"
"1986-01-13","Honglan","Unno","1/13/1986"
"1986-10-19","Baoqiu","Narahara","10/19/1986"
"1986-01-09","Marie","Fetvedt","1/9/1986"
"1986-07-21","Xiadong","Ramamoorthy","7/21/1986"
"1986-02-10","Jianhua","Spelt","2/10/1986"
"1986-07-26","Berni","Candan","7/26/1986"
"1986-11-11","Aloke","Zockler","11/11/1986"
"1986-11-21","Dmitri","Michaels","11/21/1986"
"1986-10-08","Heather","Nitto","10/8/1986"
"1986-06-05","Kendra","Raoux","6/5/1986"
"1986-06-06","Francoise","Crouzet","6/6/1986"
"1986-03-20","Geoffrey","Frezza","3/20/1986"
"1986-10-04","Siddarth","Cesareni","10/4/1986"
"1986-11-26","Gad","Levasseur","11/26/1986"
"1986-08-10","Tetsurou","Malinowski","8/10/1986"
"1986-03-22","Xiaoqiang","Erev","3/22/1986"
"1986-07-06","Luigi","Pargaonkar","7/6/1986"
"1986-01-14","Lucien","Binkley","1/14/1986"
"1986-12-02","Bokyung","Saoudi","12/2/1986"
"1986-11-06","Falguni","Jullig","11/6/1986"
"1986-10-12","Munir","Chenney","10/12/1986"
"1986-06-23","Marek","Prochazka","6/23/1986"
"1986-03-09","Oddvar","Whittlesey","3/9/1986"
"1986-12-11","Rafols","Grospietsch","12/11/1986"
"1986-03-02","Duke","Ecklund","3/2/1986"
"1986-01-02","Odinaldo","Hertweck","1/2/1986"
"1986-04-16","Hironoby","Feinberg","4/16/1986"
"1986-09-24","Kristine","Ushiama","9/24/1986"
"1986-09-09","Padma","Wrigley","9/9/1986"
"1986-02-11","Irene","Improta","2/11/1986"
"1986-04-24","Guadalupe","Erde","4/24/1986"
"1986-10-16","Hausi","Copas","10/16/1986"
"1986-05-17","Gal","Schiettecatte","5/17/1986"
"1986-08-06","Eldridge","Preusig","8/6/1986"
"1986-03-10","Leszek","Hagimont","3/10/1986"
"1986-10-03","Ebru","Peltason","10/3/1986"
"1986-09-30","Tomokazu","Verhoeff","9/30/1986"
"1986-10-26","Giri","Collette","10/26/1986"
"1986-10-20","Supot","Sooriamurthi","10/20/1986"
"1986-12-14","Nathan","Francisci","12/14/1986"
"1986-08-01","Mingsen","Azevdeo","8/1/1986"
"1986-08-22","Saddek","Brattka","8/22/1986"
"1986-04-17","Iara","Cairo","4/17/1986"
"1986-03-12","Boaz","Brodie","3/12/1986"
"1986-06-10","Koichi","Denny","6/10/1986"
"1986-09-28","Zhiguo","Ghelli","9/28/1986"
"1986-11-20","Zvonko","Majewski","11/20/1986"
"1986-06-06","Subir","Biron","6/6/1986"
"1986-11-30","Neelam","Chandrasekhar","11/30/1986"
"1986-02-07","Kankanahalli","Heping","2/7/1986"
"1986-10-08","Genta","Chimia","10/8/1986"
"1986-03-02","Shmuel","Albarhamtoshy","3/2/1986"
"1986-02-12","Piyush","Hofman","2/12/1986"
"1986-05-27","Steen","Marchesini","5/27/1986"
"1986-03-08","Vishu","Schaad","3/8/1986"
"1986-10-01","Yoshinari","Jenevein","10/1/1986"
"1986-06-06","Lubomir","Etalle","6/6/1986"
"1986-10-07","Sadok","Perng","10/7/1986"
"1986-04-24","Georg","Marakhovsky","4/24/1986"
"1986-02-26","Utz","Cyre","2/26/1986"
"1986-12-30","Younwoo","Guenter","12/30/1986"
"1986-03-28","Kiyokazu","Bakhtari","3/28/1986"
"1986-06-11","Aksel","Rehfuss","6/11/1986"
"1986-09-27","Kankanahalli","Schlenzig","9/27/1986"
"1986-12-14","Christoper","Farrel","12/14/1986"
"1986-11-28","Tomokazu","Plump","11/28/1986"
"1986-11-24","Stevo","Bratsberg","11/24/1986"
"1986-07-20","Morrie","Rullman","7/20/1986"
"1986-03-20","Vugranam","Verhaegen","3/20/1986"
"1986-01-27","Paddy","Godskesen","1/27/1986"
"1986-06-05","Soenke","Kriebel","6/5/1986"
"1986-03-24","Vishv","Gadepally","3/24/1986"
"1986-07-13","Harngdar","England","7/13/1986"
"1986-01-07","Kazunori","Strandh","1/7/1986"
"1986-11-27","Jingling","Ramalingam","11/27/1986"
"1986-08-14","Sandeepan","Byoun","8/14/1986"
"1986-05-17","Mandell","Schrooten","5/17/1986"
"1986-08-18","Shai","Nollmann","8/18/1986"
"1986-11-22","Lijia","Zongker","11/22/1986"
"1986-10-21","Xiaoshan","Grospietsch","10/21/1986"
"1986-06-30","Kiyomitsu","Duclos","6/30/1986"
"1986-06-03","Kiyotoshi","Matzov","6/3/1986"
"1986-01-26","Zongyan","Demos","1/26/1986"
"1986-08-17","Sugwoo","Camurati","8/17/1986"
"1986-07-01","Jaideep","Rattan","7/1/1986"
"1986-02-26","Arvin","Perl","2/26/1986"
"1986-06-25","KayLiang","Gien","6/25/1986"
"1986-04-14","Jenwei","Luef","4/14/1986"
"1986-06-15","Jordanka","Whitcomb","6/15/1986"
"1986-09-17","Marco","Baalen","9/17/1986"
"1986-09-20","Shimshon","Tagansky","9/20/1986"
"1986-03-28","Minghong","Besselaar","3/28/1986"
"1986-08-01","Marsja","Dratva","8/1/1986"
"1986-08-23","Nimmagadda","Saoudi","8/23/1986"
"1986-02-16","Kensei","Sidou","2/16/1986"
"1986-12-11","Macha","Barriga","12/11/1986"
"1986-02-23","Maia","Ponthieu","2/23/1986"
"1986-07-22","Kazuhisa","Furedi","7/22/1986"
"1986-04-27","Randy","Kaltofen","4/27/1986"
"1986-06-24","Jeanna","Jahnichen","6/24/1986"
"1986-04-13","Subhrajyoti","Masada","4/13/1986"
"1986-12-28","Miquel","Minakawa","12/28/1986"
"1986-05-29","Tomofumi","Leuchs","5/29/1986"
"1986-05-11","Teunis","Mellouli","5/11/1986"
"1986-11-11","Gay","Kranzdorf","11/11/1986"
"1986-11-05","Geoffry","Stranks","11/5/1986"
"1986-01-17","Margareta","Vitiello","1/17/1986"
"1986-11-22","Ishfaq","Parhami","11/22/1986"
"1986-12-26","Kristinn","Walston","12/26/1986"
"1986-03-16","Faiza","Knightly","3/16/1986"
"1986-08-10","Vasilii","Besancenot","8/10/1986"
"1986-05-11","Masako","Denny","5/11/1986"
"1986-12-10","Mariusz","Biros","12/10/1986"
"1986-06-10","Iara","Ramsey","6/10/1986"
"1986-01-23","Huican","Schmiedel","1/23/1986"
"1986-06-25","Yuping","Michaeli","6/25/1986"
"1986-01-15","Evgueni","Poehlman","1/15/1986"
"1986-11-18","Magy","Cusworth","11/18/1986"
"1986-05-14","Kristin","Lukaszewicz","5/14/1986"
"1986-12-18","Anoosh","Marletta","12/18/1986"
"1986-12-22","Phule","Vrecion","12/22/1986"
"1986-12-06","Adam","Harllee","12/6/1986"
"1986-06-13","Arnd","Berstel","6/13/1986"
"1986-04-16","Lijia","McFarlan","4/16/1986"
"1986-11-11","Lalit","Pelc","11/11/1986"
"1986-07-13","Sushant","Binkley","7/13/1986"
"1986-09-17","Kellyn","Steenbeek","9/17/1986"
"1986-10-28","Kwan","Honglei","10/28/1986"
